pt
-0.172863
0.275725
-0.196874
-1.1054
0.298401
1.28099
0.183294
0.529158
0.185951
-0.597647
-0.751934
-0.260009
-1.1836
0.168412
0.482179
-0.354361
0.169256
0.188357
-0.190222
0.538049
-0.569117
0.297845
0.177992
1.06146
-1.70881
-0.199333
-1.00716
-0.440877
-0.180955
-0.311485
-0.192163
1.9242
-0.604945
0.548484
0.151026
-1.12137
-0.258021
0.501699
0.177559
-0.150362
0.188069
0.172151
-0.183388
-0.18564
0.179321
-0.199246
0.185008
0.186235
-0.377521
-0.19786
-0.161475
-0.184266
-0.199835
-0.179901
-1.29182
-0.557306
1.61192
0.294302
0.859162
-0.758304
0.229742
0.192859
0.316735
-0.511462
-0.161596
-0.144944
-0.185485
0.155452
0.158336
0.320432
0.155843
0.203199
0.424762
-0.532385
0.755138
0.446173
-0.48231
-0.091349
-0.315096
0.555066
-0.348657
0.431979
0.392084
0.196659
-1.01012
-0.718742
-0.445249
0.156605
-0.15983
0.146965
0.154311
0.142807
0.193173
0.18234
0.116797
-0.152807
0.21918
0.171496
-0.240133
0.5979
-0.191828
-0.309927
-0.216634
-1.10076
-0.145518
-0.858071
0.18412
0.289716
1.1539
-0.199162
0.163522
-0.165444
-0.219482
-0.857006
0.197251
-0.630654
-0.447554
1.00518
0.188092
0.559872
-0.176544
0.471238
0.962646
0.378566
0.444864
0.429736
-0.383663
0.211218
1.66269
0.403426
0.185018
0.850899
0.339293
0.979327
-0.440505
0.612953
-0.173903
2.11922
-0.234511
0.77013
-0.28349
-0.609615
0.195354
-0.153774
0.159608
0.58097
0.762356
-0.19177
1.08035
-1.04057
-0.12766
-0.400693
-0.18789
-0.174669
-0.185188
-0.363759
0.697622
0.290001
-0.619851
-0.171774
0.32601
-0.178664
-0.473412
-0.174856
1.19097
1.15666
-1.14949
-0.309703
0.189369
-0.295631
0.187056
-2.17827
0.197869
0.533524
-0.569068
0.265626
-0.747442
-0.19196
-0.164374
-0.528243
-0.104213
0.197387
-0.787518
-0.59527
0.294774
0.199964
0.170235
-0.168726
-0.194497
-0.184689
0.113705
0.188118
0.169633
-0.497037
-0.438019
-0.537097
-0.152818
0.170477
-0.276
-0.197936
0.443426
0.660812
1.05226
-0.732152
1.36237
0.16574
0.168091
-0.257656
-0.202736
-0.623497
-0.456946
-0.192478
0.163226
0.189113
-0.177906
0.428795
-1.20824
0.401578
0.287541
-1.12626
1.01954
-0.161269
-0.170852
0.171249
0.15634
0.358662
0.168351
-0.404152
-1.16756
0.512154
0.232578
-0.375685
-0.161575
-0.184389
0.547802
-0.21656
-0.183302
1.38799
-0.195479
-0.185848
0.476106
-0.741823
-0.179327
0.331007
0.166176
0.376647
-4.49381
0.198281
0.295929
1.78139
-0.196361
-0.422024
-0.458465
0.849836
1.24186
-0.177693
-0.188143
-0.177803
0.520045
-0.167297
-0.195839
-0.176534
0.173462
-0.188178
0.399985
0.207349
0.246745
1.55916
-0.194788
-0.194637
0.185368
0.18007
-1.26509
-0.454043
-0.363165
-0.1187
0.191202
0.319784
-0.197053
0.698107
-0.143354
-0.908104
-0.129401
0.170367
-0.14262
0.251014
-0.234178
0.268538
1.23936
-0.4204
-0.720019
-0.791049
0.190315
0.196732
0.175957
-0.173929
-0.161082
0.197669
0.476901
-0.38262
-0.192444
0.549646
-0.199259
-0.190217
-1.75916
1.41742
0.176756
0.420414
-0.189962
0.187722
0.506553
4.58734
0.123537
-0.181118
0.17799
-0.147483
-0.198844
0.189828
-0.780535
-1.18302
1.40013
-0.197261
-0.194597
0.184201
0.267358
1.02025
0.894715
1.70397
-0.490571
-0.155549
0.395829
0.120808
1.206
-0.682536
-2.80796
1.78175
-0.463725
-0.188743
0.199594
0.147432
0.220657
0.168886
0.191413
0.166172
-0.183111
0.110782
-0.168614
0.158715
0.408461
-0.131823
0.171444
-0.182809
-0.37677
0.365714
-1.89111
0.642417
1.01226
0.34512
0.176598
0.193834
-0.186135
-0.143523
0.195609
-0.256418
0.707318
-1.76628
-0.374026
-0.281537
-0.159832
-0.314247
0.812172
0.198657
0.515854
0.125464
-0.517967
-0.178707
-0.800222
-0.191544
-0.261869
0.183937
-0.19878
0.172624
0.186523
1.13562
0.291596
-0.194718
0.983337
0.188091
-0.91122
-0.19678
-0.175408
-0.185661
0.148008
-1.27098
0.194834
0.198755
-0.651504
-1.39974
-0.426857
0.452836
-0.737113
-1.63746
0.15075
-0.172131
-0.167021
0.171096
0.177303
-0.157543
-0.454708
-0.68117
-0.346475
0.186586
-0.194203
0.506205
0.195721
0.126989
-0.115628
-0.190959
0.180623
0.643438
-0.168086
-0.189675
-0.42441
0.178861
0.981217
-0.161293
0.190094
-0.191208
-0.255416
-1.15144
0.191373
-0.319407
0.222681
-0.932557
0.130828
-0.181758
-0.237408
-0.422863
0.910665
0.19808
1.57636
0.195329
-0.179897
0.481516
0.313857
0.185204
-0.093169
0.154502
-0.173173
-0.590221
0.582675
-0.261542
-0.150574
-0.169625
0.187041
-0.197421
-0.685607
-0.597132
-0.175548
0.161336
-0.178735
0.122459
-0.989388
0.166929
-0.182182
-0.190277
-0.134912
0.430819
-0.709505
-0.382151
0.162748
-0.18741
-0.197485
-0.543278
0.625535
-0.505434
-0.198469
-0.401159
0.149428
0.397338
0.766883
0.158722
0.181755
-0.735657
-0.1945
0.380812
-0.161329
0.168415
-0.91262
0.177904
1.60732
0.153495
0.607045
-1.3547
-1.43351
-3.75417
-0.801031
0.405584
0.113498
0.860608
-0.428552
-0.173994
-0.467589
0.160634
-2.82266
0.478445
-0.172334
-0.150033
1.47676
0.171883
-0.222282
-0.600221
-0.554483
0.321329
-0.199896
0.239838
0.176653
-0.158705
-0.196389
0.178792
-0.673794
0.243004
-0.198557
-0.208219
-1.27174
-0.214537
-0.205717
-0.112115
-0.172573
1.22562
0.183861
-0.205694
-1.15131
-0.168958
-0.199307
-0.388481
-0.318479
-0.101494
-0.735216
-0.114376
-0.188766
-0.390445
0.199369
1.09862
3.13626
-0.245961
-0.160814
0.14852
0.351717
-0.138526
0.409581
-1.20248
1.1852
1.0501
1.0041
-0.176623
-0.31705
-0.183743
-0.565478
0.980133
-0.158015
0.485231
-0.185844
1.20075
-0.166223
-1.38861
-0.184741
-0.165086
-0.167016
0.180794
0.180811
-0.342477
-2.52871
0.118264
-1.09195
0.18987
0.193386
-0.396217
-0.194947
0.363776
-0.500479
0.385969
-0.60214
1.41203
1.42394
-0.724368
0.194818
1.55598
-0.354494
-0.279695
-0.193368
0.515961
-1.35223
-0.281662
-0.602145
-0.186625
0.187797
0.198584
0.192585
0.18729
-0.158395
-0.571175
-0.335679
0.170372
3.08494
-1.49865
0.19565
0.180013
-0.168442
-0.230655
-0.744713
0.62354
0.503335
-0.894661
-0.184972
-0.528034
-1.21654
0.177041
0.953749
0.180346
-0.152946
-0.407849
0.970316
0.187137
0.862498
-1.2279
-0.184004
0.574328
-0.466835
-0.222808
-0.872306
-0.182877
-0.666231
0.164787
-0.197509
-0.325892
-0.731127
0.346379
-0.189789
0.298401
-0.171605
0.2574
-0.335222
-0.198004
0.191829
-0.331556
0.227383
1.45393
0.14838
-0.181652
-0.170558
0.305739
0.192687
-0.1557
-0.166277
1.74207
-0.597953
0.196705
-0.306938
-0.186874
-0.703693
-0.172842
-0.142938
0.35576
0.144125
0.515955
-1.11045
0.198368
2.07342
0.387918
0.345631
1.66325
-0.361973
-0.184418
-0.435624
0.591648
0.750146
0.176724
-0.220414
0.34851
-0.265489
0.188338
-0.497837
0.142058
1.7674
0.175005
0.613399
-0.184433
0.180326
0.15749
-0.276104
-0.184374
0.900009
0.184584
0.294001
0.123882
0.366387
0.190153
0.471354
-0.660056
-0.157955
0.188732
-0.191958
0.195279
-0.253921
-0.159628
-0.189913
0.136333
-0.644042
-1.01041
-0.173568
-3.82293
-0.682263
0.181004
-0.157157
-1.22467
-1.14699
-1.50215
0.681796
-0.190416
-0.158421
-0.269068
-0.147661
-0.189122
-0.152794
-0.199365
-0.150421
-0.176403
-0.18883
0.618452
0.180342
-0.279336
0.196422
-0.574923
0.184257
-1.02945
-0.315398
1.95089
-0.158837
-0.150473
-0.156624
-0.911732
-0.173948
0.198792
-0.162101
0.779229
-0.182675
0.219757
-0.144422
-0.166704
0.183573
0.345942
-0.238886
-0.502478
0.183369
0.196716
0.171788
0.146224
-0.188832
0.141449
-0.269045
0.184601
0.132232
0.525352
-0.190807
0.169003
0.184246
-0.143918
0.165156
0.679933
0.160639
0.176912
-0.165282
0.433738
-0.189626
0.194674
-0.199881
-2.2438
0.672583
0.173313
-0.179718
0.199599
-0.156313
0.140661
-0.549892
-0.186848
-0.30264
1.5261
0.151392
0.151176
0.436837
-0.993504
-0.192967
0.344081
-0.439602
0.58379
-1.291
-0.183371
0.49333
-0.564645
0.171223
-0.154167
0.491906
0.1997
-0.532732
-1.3994
0.287687
0.197181
0.168475
0.624211
-0.182819
0.168718
-0.971411
0.192372
-0.172634
-0.197057
3.24072
0.188008
0.177567
0.181124
0.315329
-0.170509
-0.158646
-0.226973
0.420029
-0.397715
0.340558
0.148482
-0.125383
-1.06939
-0.486717
-0.191066
-0.48365
0.326573
-0.229819
-0.138835
-0.221793
-0.592501
0.153224
0.17207
0.193034
-0.179408
-0.18642
-1.71994
0.58598
0.187325
0.186361
0.180266
-0.15955
0.163958
-0.196893
-0.277707
0.495882
-0.331481
-0.172755
0.147243
0.179331
-0.398215
0.510551
-0.183112
-0.193232
-0.199897
0.183253
0.180448
0.170023
-0.188723
0.152064
0.173196
0.124515
-0.155493
0.14303
0.304501
0.341293
-0.384048
1.0422
-0.170419
-0.670039
-0.176191
0.185562
-0.484397
0.91785
0.171935
-0.283422
-0.17412
-0.428454
0.706793
-0.189326
-0.164086
-0.158862
-0.769697
1.33789
0.283673
0.695493
0.18383
-0.199842
0.51864
-0.257133
0.196226
0.164385
0.719481
0.548673
-0.195182
0.146253
-0.166142
-0.511137
0.166587
0.173845
-0.297396
0.173386
0.431624
1.64239
-1.00165
-0.340833
3.24699
0.541685
-0.393694
-0.347907
0.579207
0.182686
-0.154321
-0.151067
-0.164166
-0.168844
-0.735244
-0.531746
-0.79178
-1.27006
-0.764979
-1.55417
0.565256
-0.825328
0.233084
0.224797
0.143077
0.197526
-0.179553
-0.400245
-0.92337
0.168656
0.186554
0.176423
0.419956
0.38266
1.15986
0.3371
-0.176398
1.20343
-0.169729
-0.651487
-0.18641
-1.77008
-0.719011
0.152463
0.277401
0.51563
-0.444231
0.272038
-0.157951
-2.19999
0.17898
-0.420842
-0.588345
-0.181624
0.156944
0.670264
0.185947
-0.170729
0.605049
-0.173978
-0.382235
0.189095
0.148225
0.370832
-0.230179
-0.155784
-0.179131
0.188152
-0.458942
-1.29532
0.284343
0.18697
0.175236
-0.18086
0.193486
0.194459
-0.159984
-0.157691
-0.173002
0.185266
0.185236
-0.184449
0.992947
0.193207
-0.469837
0.496926
-0.382849
-0.199699
3.83189
-1.27551
-0.385914
0.162507
0.25477
0.181297
-0.18216
0.174698
0.222926
-0.14119
-0.179354
0.200802
0.27676
0.191968
0.404984
0.628091
0.312264
0.198208
0.194692
0.156623
-0.678388
-0.144802
1.01943
0.409685
-0.564267
0.503198
-0.147593
0.771637
0.729935
0.16646
-0.195823
-0.194222
-0.174834
0.189451
-0.161931
0.186073
-0.134467
0.187036
0.163305
-0.660486
0.187202
-0.166237
0.126961
-0.216899
0.792508
0.185655
-1.17466
0.181467
0.223753
-1.3436
0.42976
0.375576
-2.29444
-0.391653
-0.900169
-0.137053
-0.338716
0.142925
-0.189249
-0.328997
0.121849
0.193625
-2.2624
0.962052
-0.122106
-0.1806
0.637199
0.774329
0.171497
0.180321
-0.161895
0.903513
-0.506317
1.09285
-0.308206
-0.163934
-0.606397
0.154772
-0.172092
-0.319721
-0.155548
0.198755
1.06279
0.128072
-0.183718
-0.440933
-0.159732
-0.157433
0.331279
0.578619
-0.164624
0.199195
0.202268
-0.833768
-0.864232
-0.111759
0.417368
-0.156719
-0.146765
0.235242
0.169707
-0.194107
-0.191694
-0.33914
1.19725
0.283492
0.192997
-0.13923
0.173742
-0.19005
-0.181834
-0.160228
0.53405
-0.182395
0.850465
-0.429679
0.1377
0.176441
-0.566781
0.438606
-0.440231
-0.155308
-0.163491
-0.158177
0.394213
-0.185429
0.598872
0.162183
0.158888
0.792786
0.282923
0.229533
0.164751
0.180578
0.823006
0.133786
0.173869
1.65805
1.14653
0.150614
0.312507
0.167735
0.186337
-0.184665
-1.32105
0.413901
2.48611
-1.24604
1.41946
-0.500206
1.08743
-0.195641
0.33736
-1.55755
-0.149641
0.168142
0.6681
-0.297429
-0.171677
0.14953
-0.357986
-0.26505
0.393342
-0.534798
-0.193147
-0.527897
0.841577
-0.794914
0.357796
0.178735
-0.607622
0.701452
0.196254
1.10798
0.534898
0.495833
-0.336839
2.9847
0.176784
0.503602
-0.593364
-0.176198
-0.282898
0.665279
0.197645
0.157005
0.160257
0.173295
0.360619
-0.187626
-0.163985
0.13018
0.146783
0.247908
-0.315214
-0.167888
1.00291
-0.183802
-0.420031
0.161418
0.197821
-0.529173
-0.17228
-0.187907
-2.73481
0.332566
-0.159432
0.190874
-0.174275
0.575545
-0.417492
0.189207
-0.328994
-0.191992
0.198937
0.183183
0.168647
-1.01845
0.497848
0.18086
-0.197597
-0.161228
0.844539
-0.21869
-0.734055
-0.628914
-0.346
0.725788
-0.186786
-0.165414
-0.200954
-0.406742
0.356292
0.172481
-0.160389
0.183837
-1.3034
-0.952472
0.178083
-0.175232
-0.35272
0.194089
0.51431
-0.159263
0.767571
-0.162826
0.188114
0.479809
0.430831
-0.196663
-0.124968
0.184272
-0.241448
1.40207
-0.889019
-0.148062
-0.182552
0.188576
0.147478
0.607405
-0.173553
0.484715
-0.176255
0.175732
0.245543
0.189844
-0.505722
0.893256
0.160205
0.159392
0.584408
0.176811
-0.561368
0.181784
0.177461
0.360625
0.169059
-0.138572
-0.724159
-0.728771
-0.618008
-0.184217
0.1871
-0.672001
0.510819
0.156776
0.5763
-0.287144
-0.304791
0.583264
0.197415
0.160049
-2.40942
0.325539
1.8428
0.17653
0.362705
1.59064
0.271606
2.37997
-0.185057
-0.165492
-0.503887
0.150375
-0.520031
0.157034
0.191422
-0.325605
0.198052
-0.574523
-0.150471
0.446386
0.183469
0.195546
0.422616
-2.01796
-0.094902
0.172623
0.500003
-0.784855
-0.263754
-0.178883
2.02825
-0.43108
0.640837
-0.175281
-0.199071
-0.158461
0.296187
0.183981
0.130183
0.180659
0.193366
0.56546
0.197843
0.985448
-0.180205
1.43769
0.19034
-0.696378
0.198265
-0.271861
0.181046
0.187571
0.152377
-1.18249
0.4585
-2.69366
-0.176949
0.17556
0.650012
-0.160787
0.193529
-1.52706
-0.182939
-0.155104
0.139318
-1.28938
-1.6329
1.06403
0.682428
0.952272
0.172498
0.169875
-0.197827
-0.188098
-1.58808
-0.320243
-1.94359
0.185238
0.517802
-0.181708
0.187984
-0.195061
-0.190208
-0.251537
0.198829
-0.753507
-0.138974
1.33871
-0.245988
0.696283
0.182895
-0.162059
0.605506
-0.195522
-0.274093
0.721731
0.195895
-0.33951
0.330013
1.36883
-0.182142
1.27674
-0.304134
0.247031
-0.166369
0.267166
0.191085
0.156731
-0.731248
0.195631
0.148071
-0.224715
-0.82973
-0.331774
0.186629
-0.295282
-0.199302
-0.570531
-0.513447
0.122627
0.191278
0.306803
0.298303
-1.08126
0.797707
0.189711
0.363959
-1.27593
0.95729
-0.195643
0.192681
0.180854
1.09759
0.195869
-0.335629
-0.169235
-0.148512
-0.836054
0.690354
-0.238638
-0.207199
-0.169961
-0.188298
-0.180092
0.899326
0.199961
-1.05937
-0.192921
-0.292379
-0.156085
1.49553
0.809267
0.216885
-0.196791
0.240225
0.471534
0.188907
-0.548534
-0.29087
-0.766713
0.164667
0.297051
0.183286
-0.162418
-0.158456
0.165944
-0.19021
0.322294
-0.202855
0.537036
0.156893
-0.6419
-0.658244
0.199908
-0.443622
0.189679
0.156861
-1.6046
1.91465
-0.705266
-0.178261
-0.49423
-0.365913
-0.506275
-0.182533
-0.157941
2.08832
-0.460233
0.198728
0.449367
0.193817
-0.154362
0.198576
-0.155809
0.181081
-0.307077
-0.625003
-0.187848
0.935492
-0.366628
-1.00213
0.491875
-0.161265
0.593995
0.190751
0.191707
-0.192768
0.192185
-0.556481
-0.622579
0.588476
-0.184751
0.156759
-0.179989
-0.18686
0.171281
-0.735706
-0.17468
1.75862
0.199218
-0.934264
0.74626
0.158317
